Causa de muerte;Sexo;Edad;Periodo;Total
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;Todas las edades;1986;732
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;Todas las edades;1985;668
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;Todas las edades;1984;419
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;Todas las edades;1983;217
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;Todas las edades;1982;193
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;Todas las edades;1981;172
074-076  XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;Todas las edades;1980;219
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2020;15.810
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2019;14.123
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2018;13.941
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2017;13.188
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2016;12.173
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2015;12.169
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2014;11.530
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2013;11.689
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2012;11.839
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2011;11.011
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2010;10.493
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2009;10.850
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2008;10.579
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2007;10.170
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2006;9.405
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2005;9.567
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2004;8.534
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2003;9.040
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2002;8.359
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2001;8.278
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;2000;7.918
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1999;7.713
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1998;7.789
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1997;7.357
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1996;7.076
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1995;6.907
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1994;6.916
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1993;7.026
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1992;7.134
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1991;7.035
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1990;7.203
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1989;7.193
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1988;7.102
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1987;6.661
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1986;6.596
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1985;6.642
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1984;5.856
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1983;5.562
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1982;5.347
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1981;5.536
077-080  XIV.Enfermedades del sistema genitourinario;Total;Todas las edades;1980;5.402
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2020;9.047
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2019;7.888
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2018;7.850
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2017;7.406
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2016;6.816
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2015;6.856
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2014;6.480
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2013;6.453
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2012;6.544
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2011;5.973
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2010;5.610
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2009;5.835
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2008;5.587
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2007;5.370
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2006;4.991
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2005;5.035
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2004;4.480
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2003;4.787
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2002;4.289
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2001;4.382
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;2000;4.085
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1999;3.914
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1998;4.018
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1997;3.689
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1996;3.630
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1995;3.433
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1994;3.508
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1993;3.539
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1992;3.528
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1991;3.398
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1990;3.514
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1989;3.519
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1988;3.456
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1987;3.273
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1986;3.121
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1985;3.186
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1984;2.686
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1983;2.571
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1982;2.390
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1981;2.375
077-080  XIV.Enfermedades del sistema genitourinario;Mujeres;Todas las edades;1980;2.283
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2020;6.763
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2019;6.235
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2018;6.091
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2017;5.782
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2016;5.357
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2015;5.313
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2014;5.050
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2013;5.236
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2012;5.295
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2011;5.038
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2010;4.883
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2009;5.015
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2008;4.992
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2007;4.800
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2006;4.414
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2005;4.532
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2004;4.054
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2003;4.253
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2002;4.070
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2001;3.896
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;2000;3.833
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1999;3.799
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1998;3.771
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1997;3.668
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1996;3.446
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1995;3.474
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1994;3.408
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1993;3.487
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1992;3.606
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1991;3.637
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1990;3.689
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1989;3.674
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1988;3.646
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1987;3.388
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1986;3.475
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1985;3.456
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1984;3.170
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1983;2.991
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1982;2.957
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1981;3.161
077-080  XIV.Enfermedades del sistema genitourinario;Hombres;Todas las edades;1980;3.119
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2020;10
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2019;6
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2018;7
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2017;13
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2016;15
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2015;15
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2014;9
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2013;18
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2012;10
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2011;14
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2010;20
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2009;17
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2008;24
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2007;13
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2006;14
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2005;18
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2004;21
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2003;20
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2002;14
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2001;17
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;2000;14
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1999;15
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1998;10
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1997;8
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1996;11
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1995;11
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1994;13
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1993;12
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1992;19
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1991;13
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1990;22
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1989;12
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1988;21
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1987;21
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1986;24
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1985;20
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1984;24
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1983;37
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1982;54
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1981;51
081  XV.Embarazo, parto y puerperio;Total;Todas las edades;1980;63
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2020;10
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2019;6
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2018;7
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2017;13
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2016;15
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2015;15
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2014;9
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2013;18
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2012;10
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2011;14
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2010;20
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2009;17
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2008;24
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2007;13
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2006;14
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2005;18
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2004;21
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2003;20
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2002;14
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2001;17
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;2000;14
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1999;15
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1998;10
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1997;8
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1996;11
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1995;11
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1994;13
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1993;12
081  XV.Embarazo, parto y puerperio;Mujeres;Todas las edades;1992;19
